file,whisper_text,correct_text
atcosim_train1430.wav,air malta 004 descend flight level 320 rate 15 hundred or more,air malta 004 descend to flight level 320 rate 15 hundred or more
atcosim_train1431.wav,netherlands air force 414 rhein radar identified,netherlands air force 414 rhein radar identified
atcosim_train1432.wav,transwede 107 zurich radar 134.6,transwede 107 zurich radar 134.6
atcosim_train1433.wav,alitalia 117 contact zurich 133.4,alitalia 117 contact zurich 133.4
atcosim_train1434.wav,aero lloyd 590 direct trasadingen,aero lloyd 590 direct trasadingen
atcosim_train1435.wav,lufthansa 4652 rhein radar identified climb flight level 290,lufthansa 4652 rhein radar identified climb flight level 290
atcosim_train1436.wav,alitalia 485 rhein radar identified,alitalia 485 rhein radar identified
atcosim_train1437.wav,netherlands air force 414 proceed direct trasa,netherlands air force 414 proceed direct trasa
atcosim_train1438.wav,german air force 585 turn right heading 360 again,german air force 585 turn right heading 360 again
atcosim_train1439.wav,jetset 1429 contact rhein 127.37,jetset 1429 contact rhein 127.37
atcosim_train1440.wav,sabena 7816 turn left by 10 degrees,sabena 7816 turn left by 10 degrees
atcosim_train1441.wav,lufthansa 4652 climb flight level 310,lufthansa 4652 climb flight level 310
atcosim_train1442.wav,air malta 004 contact rhein 12737,air malta 004 contact rhein 12737
atcosim_train1443.wav,alitalia 401 rhein identified climb flight level 290,alitalia 401 rhein identified climb flight level 290
atcosim_train1444.wav,delta papa alfa rhein radar identified,delta papa alfa rhein radar identified
atcosim_train1445.wav,belstar 526 hotel rhein radar identified,belstar 526 hotel rhein radar identified
atcosim_train1446.wav,alitalia 485 do you read,alitalia 485 do you read
atcosim_train1447.wav,just a radio check read you 5 thank you,just a radio check read you 5 thank you
atcosim_train1448.wav,aero lloyd 590 climb flight level 310,aero lloyd 590 climb flight level 310
atcosim_train1449.wav,sabena 832 contact rhein 127.37,sabena 832 contact rhein 127.37
atcosim_train1450.wav,klm 264 left turn to nattenheim,klm 264 left turn to nattenheim
atcosim_train1451.wav,sabena 7816 left turn to nattenheim,sabena 7816 left turn to nattenheim
atcosim_train1452.wav,klm 264 contact rhein 127.37,klm 264 contact rhein 127.37
atcosim_train1453.wav,sabena 7816 rhein radar 127.37,sabena 7816 rhein radar 127.37
atcosim_train1454.wav,lufthansa 4652 climb flight level 330,lufthansa 4652 climb flight level 330
atcosim_train1455.wav,german air force 585 direct to frankfurt contact rhein radar 127.37,german air force 585 direct to frankfurt contact rhein radar 127.37
atcosim_train1456.wav,psa 526 hotel climb flight level 350,belstar 526 hotel climb flight level 350
atcosim_train1457.wav, natalijā air force 414 ko līg,netherlands air force 414 calling
atcosim_train1458.wav,aero lloyd 590 contact zurich 134.6,aero lloyd 590 contact zurich 134.6
atcosim_train1459.wav,lufthansa 4416 rhein radar identified turn right by 15 degrees,lufthansa 4416 rhein radar identified turn right by 15 degrees
atcosim_train1460.wav,sierra alfa fox 112 rhein radar identified maintain heading,sierra alfa fox 112 rhein radar identified maintain heading
atcosim_train1461.wav,hapag lloyd 3551 rhein radar identified,hapag lloyd 3551 rhein radar identified
atcosim_train1462.wav,speed bird 124 rhein radar identified,speed bird 124 rhein radar identified
atcosim_train1463.wav,lufthansa 4652 contact zurich 134.6,lufthansa 4652 contact zurich 134.6
atcosim_train1464.wav,britannia triple 2 alfa rhein radar identified,britannia triple 2 alfa rhein radar identified
atcosim_train1465.wav,psa 502 hotel rhein radar identified,psa 502 hotel rhein radar identified
atcosim_train1466.wav,lufthansa 4416 climb flight level 290,lufthansa 4416 climb flight level 290
atcosim_train1467.wav,netherlands air force 414 contact zurich 133.4,netherlands air force 414 contact zurich 133.4
atcosim_train1468.wav,psa 526 hotel contact rhein 132.4,psa 526 hotel contact rhein 132.4
atcosim_train1469.wav,alitalia 485 contact zurich 133.4,alitalia 485 contact zurich 133.4
atcosim_train1470.wav,alitalia 487 rhein radar identified,alitalia 487 rhein radar identified
atcosim_train1471.wav,delta india mike lima lima rhein identified,delta india mike lima lima rhein identified
atcosim_train1472.wav,lufthansa 4416 confirm you are cleared flight level 290 confirm in the climb,lufthansa 4416 confirm you are cleared flight level 290 confirm in the climb
atcosim_train1473.wav,sierra alfa fox 112 turn left to november tango mike,sierra alfa fox 112 turn left to november tango mike
atcosim_train1474.wav,turkish 515 rhein radar identified,turkish 515 rhein radar identified
atcosim_train1475.wav,alitalia 101 contact zurich 134.6,alitalia 101 contact zurich 134.6
atcosim_train1476.wav,lufthansa 4416 set course to trasadingen,lufthansa 4416 set course to trasadingen
atcosim_train1477.wav,netherlands air force 35 rhein identified,netherlands air force 35 rhein identified
atcosim_train1478.wav,oscar hotel india rhein radar identified,oscar hotel india rhein radar identified
atcosim_train1479.wav,psa 502 hotel proceed direct to kilo papa tango,psa 502 hotel proceed direct to kilo papa tango
atcosim_train1480.wav,europa 363 rhein radar identified,europa 363 rhein radar identified
atcosim_train1481.wav,sierra alfa foxtrot 112 contact rhein 127.37,sierra alfa foxtrot 112 contact rhein 127.37
atcosim_train1482.wav,speed bird 124 contact rhein 127.37,speed bird 124 contact rhein 127.37
atcosim_train1483.wav,europa 363 descend flight level 380,europa 363 descend flight level 380
atcosim_train1484.wav,lufthansa 4416 contact zurich 134.6,lufthansa 4416 contact zurich 134.6
atcosim_train1485.wav,psa 502 hotel contact rhein 132.4,psa 502 hotel contact rhein 132.4
atcosim_train1486.wav,confirm 132.4,confirm 132.4
atcosim_train1487.wav,alitalia 292 rhein radar identified,alitalia 292 rhein radar identified
atcosim_train1488.wav,lufthansa 3556 rhein radar identified turn right by 15 degrees and climb flight level 290,lufthansa 3556 rhein radar identified turn right by 15 degrees and climb flight level 290
atcosim_train1489.wav,turkish 515 contact rhein 127.37,turkish 515 contact rhein 127.37
atcosim_train1490.wav,midland 720 rhein radar identified,midland 720 rhein radar identified
atcosim_train1491.wav,britannia triple 2 alfa contact rhein 132.4,britannia triple 2 alfa contact rhein 132.4
atcosim_train1492.wav,hapag lloyd 3551 contact zurich 133.4,hapag lloyd 3551 contact zurich 133.4
atcosim_train1493.wav,lufthansa 3556 set course to trasadingen climb flight level 310,lufthansa 3556 set course to trasadingen climb flight level 310
atcosim_train1494.wav,sabena 9369 rhein radar identified,sabena 9369 rhein radar identified
atcosim_train1495.wav,britannia 236 alfa rhein radar identified,britannia 236 alfa rhein radar identified
atcosim_train1496.wav,delta india charlie papa alfa contact milano 134.52,delta india charlie papa alfa contact milano 134.52
atcosim_train1497.wav,speed bird 122 rhein radar identified,speed bird 122 rhein radar identified
atcosim_train1498.wav,oscar hotel india contact rhein 132.4,oscar hotel india contact rhein 132.4
atcosim_train1499.wav,alitalia 487 contact zurich 134.6,alitalia 487 contact zurich 134.6
atcosim_train1500.wav,alitalia 149 rhein identified,alitalia 149 rhein identified
atcosim_train1501.wav,alitalia 149 turn right by 10 degrees,alitalia 149 turn right by 10 degrees
atcosim_train1502.wav,midland 720 climb flight level 340,midland 720 climb flight level 340
atcosim_train1503.wav,sabena 801 rhein identified turn right by 10 degrees,sabena 801 rhein identified turn right by 10 degrees
atcosim_train1504.wav,netherlands air force 35 contact rhein 132.4,netherlands air force 35 contact rhein 132.4
atcosim_train1505.wav,sabena 9359 turn right to trasadingen,sabena 9359 turn right to trasadingen
atcosim_train1506.wav,europa 38 thr  correction 363 contact rhein 127.37,europa 38 thr  correction 363 contact rhein 127.37
atcosim_train1507.wav,lufthansa 3638 rhein radar identified climb flight level 290,lufthansa 3638 rhein radar identified climb flight level 290
atcosim_train1508.wav,lufthansa 3556 contact zurich 134.6 good bye,lufthansa 3556 contact zurich 134.6 good bye
atcosim_train1509.wav,alitalia 292 turn left to gotil,alitalia 292 turn left to gotil
atcosim_train1510.wav,speed bird 122 contact rhein 127.37,speed bird 122 contact rhein 127.37
atcosim_train1511.wav,jetset 497 rhein radar identified,jetset 497 rhein radar identified
atcosim_train1512.wav,alitalia 157 rhein identified 10 degrees right,alitalia 157 rhein identified 10 degrees right
atcosim_train1513.wav,lufthansa 3638 climb flight level 310,lufthansa 3638 climb flight level 310
atcosim_train1514.wav,condor 218 rhein radar identified,condor 218 rhein radar identified
atcosim_train1515.wav,swiss air 783 romeo rhein radar identified,swiss air 783 romeo rhein radar identified
atcosim_train1516.wav,alitalia 413 rhein radar identified climb flight level 250 confirm requested level,alitalia 413 rhein radar identified climb flight level 250 confirm requested level
atcosim_train1517.wav,roger,roger
atcosim_train1518.wav,alitalia 465 rhein radar identified,alitalia 465 rhein radar identified
atcosim_train1519.wav,alitalia 413 can you accept flight level 310 as cruising level today,alitalia 413 can you accept flight level 310 as cruising level today
atcosim_train1520.wav,roger sir recleared flight level 310 thank you for your help,roger sir recleared flight level 310 thank you for your help
atcosim_train1521.wav,delta lima lima contact milano 134.52,delta lima lima contact milano 134.52
atcosim_train1522.wav,sabena 9369 descend flight level 290,sabena 9369 descend flight level 290
atcosim_train1523.wav,alitalia 149 right turn to trasadingen,alitalia 149 right turn to trasadingen
atcosim_train1524.wav,sabena 801 right turn to trasadingen,sabena 801 right turn to trasadingen
atcosim_train1525.wav,alitalia 292 contact rhein 127.37,alitalia 292 contact rhein 127.37
atcosim_train1526.wav,midland 720 rhein radar 127.37,midland 720 rhein radar 127.37
atcosim_train1527.wav,sabena 9369 contact zurich 134.6,sabena 9369 contact zurich 134.6
atcosim_train1528.wav,alitalia 157 right turn to trasadingen,alitalia 157 right turn to trasadingen
atcosim_train1529.wav,jetset 497 contact rhein 127.37,jetset 497 contact rhein 127.37
atcosim_train1530.wav,britannia 236 alfa contact zurich 133.4,britannia 236 alfa contact zurich 133.4
atcosim_train1531.wav,thank you very much,thank you very much
atcosim_train1532.wav,delta india hotel echo bravo climb flight level 290 now,delta india hotel echo bravo climb flight level 290 now
atcosim_train1533.wav,lufthansa 4408 climb flight level 290 now,lufthansa 4408 climb flight level 290 now
atcosim_train1534.wav,delta echo bravo zurich 134.6 tschuss,delta echo bravo zurich 134.6 tschuss
atcosim_train1535.wav,air berlin 5255 guten tag identified,air berlin 5255 guten tag identified
atcosim_train1536.wav,berlin 5255 direct to frankfurt,berlin 5255 direct to frankfurt
atcosim_train1537.wav,tag tarom 372 identified,tag tarom 372 identified
atcosim_train1538.wav,sobelair 2521 contact rhein 132.4 tschuss,sobelair 2521 contact rhein 132.4 tschuss
atcosim_train1539.wav,tag swiss 806 identified climb to flight level 310,tag swiss 806 identified climb to flight level 310
atcosim_train1540.wav,lufthansa 4408 contact zurich frequency 1346 tschuss,lufthansa 4408 contact zurich frequency 1346 tschuss
atcosim_train1541.wav,tag swiss air 9360 identified,tag swiss air 9360 identified
atcosim_train1542.wav,tag lufthansa 3566 identified climb flight level 270,tag lufthansa 3566 identified climb flight level 270
atcosim_train1543.wav,swiss air 806 contact rhein 12737 tschuss,swiss air 806 contact rhein 12737 tschuss
atcosim_train1544.wav,tag hapag lloyd 112 identified direct frankfurt,tag hapag lloyd 112 identified direct frankfurt
atcosim_train1545.wav,tag sabena 830 identified,tag sabena 830 identified
atcosim_train1546.wav,tag lufthansa 3604 identified climb flight level 270,tag lufthansa 3604 identified climb flight level 270
atcosim_train1547.wav,airals 1088 contact rhein 12737 tschuss,airals 1088 contact rhein 12737 tschuss
atcosim_train1548.wav,lufthansa 3566 direct trasadingen climb flight level 290,lufthansa 3566 direct trasadingen climb flight level 290
atcosim_train1549.wav,berlin 5255 rhein 12737 tschu,berlin 5255 rhein 12737 tschu
atcosim_train1550.wav,lufthansa 3604 climb flight level 290 fly direct to trasadingen,lufthansa 3604 climb flight level 290 fly direct to trasadingen
atcosim_train1551.wav,tag,tag
atcosim_train1552.wav,alitalia 6474 guten tag identified maintain the current heading for the time being,alitalia 6474 guten tag identified maintain the current heading for the time being
atcosim_train1553.wav,tarom 372 contact rhein frequency 132.4 tschuss,tarom 372 contact rhein frequency 132.4 tschuss
atcosim_train1554.wav, swiss air 9360 climb flight level 310 now,swiss air 9360 climb flight level 310 now
atcosim_train1555.wav,and 9360 contact rhein 12737 tschu,and 9360 contact rhein 12737 tschu
atcosim_train1556.wav,hoi klm 346 identified are you familiar with the point corna charlie oscar romeo november alfa,hoi klm 346 identified are you familiar with the point corna charlie oscar romeo november alfa
atcosim_train1557.wav,o sorry klm 346 are you familiar with the point corna charlie oscar romeo november alfa,o sorry klm 346 are you familiar with the point corna charlie oscar romeo november alfa
