file,whisper_text,correct_text
atcosim_train_1843.wav, Europa 363 set course to Frankfurt.,europa three six three set course to frankfurt
atcosim_train_1844.wav, Turkish 515 contact line 127.37,turkish five one five contact rhein one two seven decimal three seven
atcosim_train_1845.wav," And Italia 292, Rheinrede identified.",alitalia two nine two rhein radar identified
atcosim_train_1846.wav," Sabina 90369, a rain radar identified.",sabena nine three six nine rhein radar identified
atcosim_train_1847.wav," Prudges-Midland 720, Rheinreider identified.",british midland seven two zero rhein radar identified
atcosim_train_1848.wav," Brene 23, 6A, Reinerator identified.",britannia two three six alfa rhein radar identified
atcosim_train_1849.wav, British Midland 720 turn right by one five degrees.,british midland seven two zero turn right by one five degrees
atcosim_train_1850.wav," Lufthansa 3556 climb, FL2900",lufthansa three five five six climb flight level two nine zero
atcosim_train_1851.wav," Speedbird 124, contact line 127 decimal 37.",speed bird one two four contact rhein one two seven decimal three sev
atcosim_train_1852.wav, Bahr Templelatte 3...5...5...1 Contact 0...23...4,hapag lloyd three five five one contact zurich one three three decimal four
atcosim_train_1853.wav, Aperglow 3551 Zurich 133 decimal 4,hapag lloyd three five five one zurich one three three decimal four
atcosim_train_1854.wav," Midland 720, climb flight level 35, zero",midland seven two zero climb flight level three five zero
atcosim_train_1855.wav, Lufthansa 35568 calls to,lufthansa three five five six set course to trasadingen
atcosim_train_1856.wav, Delta India Charlie Papa Alpha contact Milano 134.52,delta india charlie papa alfa contact milano one three four decimal five two
atcosim_train_1857.wav," Alitalia 487, contact Zurich 134.6",alitalia four eight seven contact zurich one three four decimal six
atcosim_train_1858.wav," Speed belt 122, rain radar identified.",speed bird one two two rhein radar identified
atcosim_train_1859.wav," Bessar 502 Hotel, contact Milano, 134, SMO52.",psa five zero two hotel contact milano one three four decimal five two
atcosim_train_1860.wav," Alitalia 149, a rain radar identified.",alitalia one four nine rhein radar identified
atcosim_train_1861.wav," Sabina 801, rain radar identified.",sabena eight zero one rhein radar identified
atcosim_train_1862.wav, Sabine 9-3 6-9 turn right 10 degrees for shortcut,sabena nine six three nine turn right ten degrees for shortcut
atcosim_train_1863.wav," Oskar, Oskar Papa Hotel India contact line 132.4",oscar oscar papa hotel india contact rhein one three two decimal four
atcosim_train_1864.wav," Midland 720, that cost to N atenheim",midland seven two zero set course to nattenheim
atcosim_train_1865.wav," national Ice Air Force 35, Contact screen 132 decimal form.",netherlands air force three five contact rhein one three two decimal four
atcosim_train_1866.wav," Alitalia, 2-9-2 turn left, 10 degrees shortcut.",alitalia two nine two turn left ten degrees shortcut
atcosim_train_1867.wav," Alitalia 157, rain radar identified.",alitalia one five seven rhein radar identified
atcosim_train_1868.wav," British Midland 720, 0QT line 127.37",british midland seven two zero contact rhein one two seven decimal three seven
atcosim_train_1869.wav, Sabina 90369 on turn right heading 180.,sabena nine three six nine turn right heading one eight zero
atcosim_train_1870.wav, oilropa 363 contact 9127 decimal 37,europa three six three contact rhein one two seven decimal three seven
atcosim_train_1871.wav," Lufthansa 3638, Reinerator, identified, climb flight level 270.",lufthansa three six three eight rhein radar identified climb flight level two seven zero
atcosim_train_1872.wav," 3638, are you able for flight level 370 as final level?",and three six three eight are you of able for flight level three seven zero as final level
atcosim_train_1873.wav," Roger, are you able for 3.7.0?",roger are you able for three seven zero
atcosim_train_1874.wav, and you can unfortunately return back to the monitor.,roger call you back for reclearance
atcosim_train_1875.wav, Sabina 801 turn right 10 degrees.,sabena eight zero one turn right ten degrees
atcosim_train_1876.wav," Alitalia 149 on turn right, 10 degrees.",alitalia one four nine turn right ten degrees
atcosim_train_1877.wav, Britannia 236A contact line 132.4,britannia two three six alfa contact rhein one three two decimal four
atcosim_train_1878.wav," Lufthansa 3 638, climb flight level 310.",lufthansa three six three eight climb flight level three one zero
atcosim_train_1879.wav, Qo poorest running radar Germanymicrosoft.com Where?,condor two one eight rhein radar identified
atcosim_train_1880.wav," Alitalia 149, a right turn to Tras",alitalia one four nine right turn to trasadingen
atcosim_train_1881.wav," Lufthansa, 3-6-3-8, climb flight level 3-7-0",lufthansa three six three eight climb flight level three seven zero
atcosim_train_1882.wav," Alitalia 465, Freund, radar identified",alitalia four six five rhein radar identified
atcosim_train_1883.wav, Alitalia 157 turn right 10 degrees,alitalia one five seven turn right ten degrees
atcosim_train_1884.wav," Swissair 783, Romeo Reinreider identified.",swiss air seven eight three romeo rhein radar identified
atcosim_train_1885.wav," Z4907, generator identified.",jetset four nine seven rhein radar identified
atcosim_train_1886.wav, Sabine 9-3 6-9ers at cause to Fribourg.,sabena nine three six nine set course to fribourg
atcosim_train_1887.wav," 936, 9 contact Zurich on 134.6",nine six three nine contact zurich on one three four decimal six
atcosim_train_1888.wav," Luftrenzer 3556, contact Zurich 134.SML6",lufthansa three five five six contact zurich one three four decimal six
atcosim_train_1889.wav," Alitalia, 2-9-2 left to Nappenheim.",alitalia two nine two left turn nattenheim
atcosim_train_1890.wav," Sabina 8-0-1, right turn, Trazettingen.",sabena eight zero one right turn trasadingen
atcosim_train_1891.wav, Delta Lima Lima contact Milano 134.52,delta lima lima contact milano one three four decimal five two
atcosim_train_1892.wav," Italia 413, Rain Raider, identified, climb to flight level 270.",alitalia four one three rhein radar identified climb to flight level two seven zero
atcosim_train_1893.wav, Portal split Going Through,four one three roger
atcosim_train_1894.wav," Alitalia, 2902, contact line 12737.",alitalia two nine two contact rhein one two seven three seven
atcosim_train_1895.wav," Alitalia 15700, Reiter Trasdingen.",alitalia one five seven turn right to trasadingen
atcosim_train_1896.wav, Pretania 2 3 6 at his regard,britannia two three six disregard
atcosim_train_1897.wav," Speedbird 389, Ryan Radar identified.",speed bird three eight nine rhein radar identified
atcosim_train_1898.wav," Speedbird 389R, turn right by 10 degrees, climb flight level 357",speed bird three eight nine turn right by ten degrees climb flight level three five zero
atcosim_train_1899.wav, Alitalia 149 at Zurich radar 134 decimal 6,alitalia one four nine zurich radar one three four decimal six
atcosim_train_1900.wav," ""'Habaklaud� 137'. Rainer Raider identified.""",hapag lloyd one three seven rhein radar identified
atcosim_train_1901.wav," Jet Set 497, contact line 127.37",jetset four nine seven contact rhein one two seven decimal three seven
atcosim_train_1902.wav, Thank you very much.,thank you very much
atcosim_train_1903.wav," Soler 2521 contact line 132, decimal 4.",sobelair two five two one contact rhein one three two decimal four
atcosim_train_1904.wav, Bye-bye.,bye bye
atcosim_train_1905.wav, Town 372 is identified.,tarom three seven two is identified
atcosim_train_1906.wav, Our guard 112 is identified. Report your mach number please.,hapag lloyd one one two is identified
atcosim_train_1907.wav, sync it,thank you
atcosim_train_1908.wav, I have about one month to are you able to give me a vent reading?,hapag lloyd one one two are you able to give me a wind reading
atcosim_train_1909.wav, Event reading and indication on the wind at your flight level.,a wind reading an indication on the wind at your flight level
atcosim_train_1910.wav," Okay, thank you.",ok thank you
atcosim_train_1911.wav," Forward a lot on one, two proceed direction, Frank Fuel",hapag lloyd one one two proceed direct to frankfurt
atcosim_train_1912.wav," So, so 806 is identified.",swiss air eight zero six is identified
atcosim_train_1913.wav, So it's 806 to enable an earlier climb to right 10 degrees.,swiss air eight zero six to enable an earlier climb turn right ten degrees
atcosim_train_1914.wav," ILS 1088, contact Vain radar 127 decimal 37.",airals one zero eight eight contact rhein radar one two seven decimal three seven
atcosim_train_1915.wav," Dharam 372, proceed direct to Tango.",tarom three seven two proceed direct to tango
atcosim_train_1916.wav, So it's a 9.360 is identified.,swiss air nine three six zero is identified
atcosim_train_1917.wav, So it's our 806 climb to flight level 350.,swiss air eight zero six climb to flight level three five zero
atcosim_train_1918.wav, Lufthansa 3566 is identified climb to fly level 2900,lufthansa three five six six is identified climb to flight level two nine zero
atcosim_train_1919.wav, Lufthansa 4408 contact Zurich 134.6,lufthansa four four zero eight contact zurich one three four decimal six
atcosim_train_1920.wav, I will end 5255 contact Rhino radar 127 decimal 37.,air berlin five two five five contact rhein radar one two seven decimal three seven
atcosim_train_1921.wav, 7- posit three zero-ah-seldent- Commonwealth,sabena eight three zero is identified
atcosim_train_1922.wav," Well, Italian 647, good afternoon identified.",alitalia six four seven four good afternoon identified
atcosim_train_1923.wav, Lufthansa 3604 is identified.,lufthansa three six zero four is identified
atcosim_train_1924.wav, And after that 3604 continue climb to FL290.,and lufthansa three six zero four continue climb to flight level two nine zero
atcosim_train_1925.wav," KLM 346 is identified, report your heading please.",klm three four six is identified report your heading please
atcosim_train_1926.wav," Watch out, QLM346 maintain that heading 355.",roger klm three four six maintain that heading three five five
atcosim_train_1927.wav," RKLM 346, I just realized this is not sufficient. Turn left heading 345, please.",klm three four six i just realized this is not sufficient turn left heading three four five please
atcosim_train_1928.wav," So it's 806, proceed direct to another metingo mic.",swiss air eight zero six proceed direct to november tango mike
atcosim_train_1929.wav, Down three seven two contact the wind generator one three two decimal four,tarom three seven two contact rhein radar one three two decimal four
atcosim_train_1930.wav," Swissa 806, contact Rhein radar 127.37",swiss air eight zero six contact rhein radar one two seven decimal three seven
atcosim_train_1931.wav, But 10-0-3-2-7-0-1 is identified.,britannia three two seven alfa is identified
atcosim_train_1932.wav," Alitalia 647, floor, proceed direct to Frankfurt, Fox Fox Mike",alitalia six four seven four proceed direct to frankfurt fox fox mike
atcosim_train_1933.wav, anyone who'd like to answer can contact the 936D,swiss air nine three six zero contact rhein radar one two seven decimal three seven
